file_name,MFCC_1_mean,MFCC_1_std,MFCC_2_mean,MFCC_2_std,MFCC_3_mean,MFCC_3_std,MFCC_4_mean,MFCC_4_std,MFCC_5_mean,MFCC_5_std,MFCC_6_mean,MFCC_6_std,MFCC_7_mean,MFCC_7_std,MFCC_8_mean,MFCC_8_std,MFCC_9_mean,MFCC_9_std,MFCC_10_mean,MFCC_10_std,MFCC_11_mean,MFCC_11_std,MFCC_12_mean,MFCC_12_std,MFCC_13_mean,MFCC_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,zcr_mean,hnr_librosa,clase
2348-iau-egg.egg,-267.90915,60.816395,124.44818,52.98895,28.000076,17.819332,24.623255,9.761043,10.1093445,6.188491,19.087458,5.205489,6.955008,4.799833,11.655997,4.8590484,5.575858,4.221365,7.04934,4.35233,5.614869,4.349326,3.3924005,3.9104652,4.8508205,4.1849794,3642.091360965815,2568.6040130744445,0.01559369,0.0323719338231061,19.038902,1
2348-i_h-egg.egg,-197.95663,28.120068,180.0913,5.7497573,12.950149,3.836711,15.377541,4.4541864,16.547812,3.1263213,22.872313,3.7795587,5.677374,2.91963,4.9600697,1.9425635,2.937471,3.3050425,2.286076,2.3894403,1.1002697,2.4254928,-0.08516049,2.2718174,-2.936523,2.415643,1394.0621498190987,192.12313144580156,0.00020436579,0.0049949852195945,22.947544,1
2348-i_l-egg.egg,-260.22217,12.62603,165.90955,6.8282843,49.49869,9.611479,24.823996,6.749867,5.777516,6.340087,19.338638,4.337248,10.152949,4.119105,13.52151,2.8068545,5.7237563,2.692365,7.47463,1.9503825,5.4566445,1.8879772,4.404624,2.037778,5.9191747,2.1456058,1648.8164952346967,127.8438576536572,0.00028651865,0.0035578855994152,20.524271,1
2348-i_lhl-egg.egg,-191.6742,10.183987,182.85141,5.179963,34.891914,6.7118917,15.872977,4.924562,5.80584,7.3563657,23.211079,3.449255,10.095057,3.0718586,6.0115685,7.433508,5.4637995,2.4801114,8.561014,2.4050233,2.4361534,4.40836,3.248171,2.720064,4.0440493,1.5916797,1365.0362938723183,149.9136391901918,0.0001923517,0.0038270692567567,21.548807,1
2348-i_n-egg.egg,-171.68695,5.3896356,180.59358,5.2809896,36.82582,4.5083756,15.423679,3.902338,8.761819,4.0537124,23.904707,3.3644593,8.909946,3.3806791,7.76091,2.4525948,7.353169,2.3973713,7.7427654,2.1993768,2.7423387,2.1445987,3.849178,1.9241357,3.2632344,1.4843837,1423.523676328878,146.39292232189126,0.0002132349,0.0038519965277777,21.100904,1
2348-u_h-egg.egg,-210.85689,9.173647,171.49594,4.6158247,11.09827,5.707177,14.116311,5.189054,12.80883,3.986288,20.064785,5.411258,4.5020213,3.7075713,5.5290837,3.7094085,1.6256554,4.4636836,3.8794203,2.6905568,0.39441752,2.502639,-1.1668184,3.1380627,-0.34644556,1.8624722,1593.392699527255,115.71135698658036,0.00025079446,0.0052533318014705,25.058147,1
2348-u_l-egg.egg,-255.25438,7.077282,138.06192,6.09458,58.97757,3.9772286,44.262794,7.1527762,13.420331,7.378779,14.7569685,3.066627,4.3725634,5.793831,14.392825,4.54925,9.441497,3.5264485,10.438237,4.417133,6.2891493,2.4388711,2.6664562,2.6738253,5.107033,2.605932,2129.688845241883,106.52835204171818,0.00046923934,0.004196068548387,19.267614,1
2348-u_lhl-egg.egg,-200.89684,10.658745,174.41801,5.5189347,27.320072,10.13988,15.533725,5.8386497,13.528869,2.938034,20.422901,3.1781592,5.1948977,4.3570695,11.8767605,2.182092,4.798609,2.1332357,5.9790134,2.5910127,4.3728013,2.130864,3.42838,2.062283,3.7703757,2.5224102,1587.9338578879351,139.33352301122412,0.00028767678,0.00421875,19.735016,1
2348-u_n-egg.egg,-226.89563,8.208778,150.73596,7.5488214,45.798866,7.3705583,30.215918,9.357537,4.3961787,5.0466833,13.167811,6.284364,5.4146094,5.451719,12.730532,4.221635,5.340196,4.2861447,2.269184,2.8586724,3.244336,2.8769462,0.879851,2.4949412,3.8428967,2.4693372,1918.6448866759035,100.2366690841772,0.00035518673,0.0047909576113861,25.360348,1
2356-a_h-egg.egg,-210.0154,15.155224,141.30585,7.2280107,-1.7901186,6.6710997,7.260506,3.603043,13.347349,2.3791678,10.87518,2.4209132,-4.746968,2.5368977,-0.9435861,3.0925095,-4.9089146,3.426621,-1.5771161,3.0230691,-9.156683,3.5751765,-0.32777217,2.08232,-8.021288,2.5085092,1665.050289432497,77.21614842458739,0.00015442414,0.0093394886363636,27.788534,1
2356-a_l-egg.egg,-169.73163,17.657003,157.82034,4.357697,-8.504087,6.3011384,17.431204,4.9966354,19.448332,4.656913,7.73513,2.7873535,5.4367814,2.695141,3.9229913,1.9984137,-4.1133566,2.8154519,1.0603806,1.7629575,-4.446004,2.3562834,-1.2668144,2.1910777,-4.455036,2.2503123,1714.211770690405,270.9750626572933,0.00030489115,0.0063819216008771,24.568382,1
2356-a_lhl-egg.egg,-200.09743,18.260702,144.25392,9.491144,-8.955123,7.9280343,4.513627,4.353306,16.399916,2.8197377,9.628484,4.140939,-7.135039,3.270782,2.8291183,2.566776,-3.0033648,2.6252303,-2.9445088,2.0293007,-5.74374,2.007554,-2.6438458,2.03586,-9.514911,2.0407386,1623.877704171168,52.90782104511737,0.00013527535,0.009672619047619,23.035868,1
2356-a_n-egg.egg,-169.73163,17.657003,157.82034,4.357697,-8.504087,6.3011384,17.431204,4.9966354,19.448332,4.656913,7.73513,2.7873535,5.4367814,2.695141,3.9229913,1.9984137,-4.1133566,2.8154519,1.0603806,1.7629575,-4.446004,2.3562834,-1.2668144,2.1910777,-4.455036,2.2503123,1714.211770690405,270.9750626572933,0.00030489115,0.0063819216008771,24.568382,1
2356-iau-egg.egg,-292.62543,68.990204,78.87172,50.46973,1.3299949,13.668027,18.145546,7.1138134,11.663704,5.9190493,11.421788,6.129765,2.488534,7.045938,9.80087,5.8694763,2.1080043,6.296413,5.479977,7.3842196,-0.6232495,5.5246778,5.6445293,6.886009,0.5289924,6.8432646,5682.080598359285,3253.541382125337,0.075343095,0.0948379088785046,17.097319,1
2356-i_h-egg.egg,-255.95648,6.5214734,98.99502,9.916411,-2.1775587,6.059972,16.427916,3.625613,0.66546524,3.5594862,-3.346111,3.4850705,-10.739707,2.6804142,4.5205717,3.272567,-7.926304,2.908702,-7.789595,4.8128085,-5.826825,4.416418,-1.8534368,3.334084,-9.347108,2.2596517,3047.8246208484384,231.4640334618921,0.0011123203,0.013739224137931,28.791626,1
2356-i_l-egg.egg,-210.74301,12.342659,150.4119,4.1482525,22.635635,3.8197904,23.53168,4.6886587,16.953362,3.746842,17.863815,3.6800644,7.386741,2.469,9.474168,1.7663668,0.41313717,2.2698832,3.043481,1.9786744,-2.9930656,2.752998,0.3196881,2.5551217,-2.5335972,1.9129978,1678.955069596801,171.6229047684999,0.00021700197,0.0057818700396825,27.077589,1
2356-i_lhl-egg.egg,-237.40833,28.299236,105.061775,22.83952,-8.6047325,8.7417965,16.315828,5.655043,4.061894,5.4558396,-0.08977045,5.388987,-11.168386,5.39697,0.9993744,3.945758,-4.784505,3.7128277,-7.777515,5.365221,-10.664017,3.949729,0.19515096,4.0094438,-6.706613,3.792873,2665.8909745771766,492.8843295953458,0.00085079606,0.0152163298233695,14.200876,1
2356-i_n-egg.egg,-170.42038,12.45413,150.93861,8.0420685,-5.002607,6.303993,18.226587,5.760668,15.330763,3.5904622,14.394844,3.0385337,0.4758955,3.8200417,4.720661,4.4708853,-1.2832807,2.134756,-1.107031,2.2688909,-2.3625362,2.467091,-0.8285695,1.8302584,-3.5674832,2.1844738,1566.5954197261594,187.35739778906355,0.00017940726,0.0070539202008928,25.56279,1
2356-u_h-egg.egg,-177.00821,18.444038,130.27055,6.271091,-25.197554,9.498888,22.051575,6.0113044,17.39374,4.4712787,0.19819304,3.482133,-6.7584276,4.499011,5.193198,4.486254,-13.083271,5.877474,-6.2848935,2.3999379,-8.115432,4.0296235,-8.872067,3.3578594,-12.043991,2.6995852,1672.211101439638,243.47760492357543,0.0002000335,0.0103440504807692,29.127014,1
2356-u_l-egg.egg,-237.857,10.550586,140.88646,3.196819,33.596874,2.9389646,28.500803,2.9003842,12.682717,2.765315,9.282451,2.3384058,6.1707196,5.1512494,13.322197,2.9481363,0.8132725,3.5184302,0.36005342,3.4095042,-4.780465,2.5831256,2.7007194,3.308039,-2.6356325,3.1921725,1905.7864347075288,125.4320387674032,0.00028538346,0.0061848958333333,27.577427,1
2356-u_lhl-egg.egg,-201.53871,15.492068,129.45316,7.773456,-12.561614,7.2262807,14.814737,4.3219585,13.686895,4.388229,11.457848,4.566259,-10.107705,4.559601,4.113492,5.280367,-3.7402446,4.7568674,-8.363978,4.0053854,-5.4535813,3.669195,-6.917287,3.720636,-12.8324795,3.5990403,1743.367628290397,138.5645511173568,0.00017389661,0.0103416871488764,24.9259,1
2356-u_n-egg.egg,-211.12689,11.317951,135.22427,6.616409,-0.4217058,5.3693013,14.030516,3.5353045,13.119587,3.4257627,15.446937,3.9402564,-2.2307787,2.175018,7.6871867,2.5729325,-1.3522044,3.021913,-0.8297614,2.2110083,-2.4804063,2.4437006,-0.38481984,2.0339873,-2.7252243,1.9460785,1988.197456529279,130.83370565541412,0.0003021657,0.0074098821271929,28.083475,1
2387-a_h-egg.egg,-216.4162,9.36791,126.72837,8.2323065,12.353596,4.5144424,11.113086,9.220702,3.9751766,4.2785835,5.14861,7.30097,7.7643538,4.579089,2.3286104,8.945481,-7.187404,6.1250434,-1.1089382,5.553322,-0.61361665,5.85647,0.052563645,4.2308054,-4.428938,2.8455002,2466.171093265176,69.1757006516752,0.0005982291,0.0086878334603658,27.575636,1
2387-a_l-egg.egg,-233.38446,6.4676113,117.53038,4.712828,18.557076,3.870573,16.41041,3.1036785,6.579102,2.8343184,10.936587,2.7399838,11.904418,4.1288075,6.357706,3.173439,-4.624096,2.7978458,4.884694,2.7479281,0.91704106,2.3064883,0.15159488,2.102231,-3.3062365,1.944547,2851.3426127671723,224.21726519322505,0.00087661337,0.0086694834183673,27.482841,1
2387-a_lhl-egg.egg,-218.94984,13.687826,130.52237,7.9642954,11.613705,6.8141866,21.337585,5.1052594,9.570702,3.7703326,1.5247873,3.0349712,6.662597,3.0579813,13.423222,4.0245457,-2.3598614,4.330287,-4.4787936,3.6978672,-0.10576996,2.7044766,2.0410664,4.227326,-6.069557,3.309249,2321.428677351546,305.3362757837081,0.00071598595,0.0081956129807692,26.219606,1
2387-a_n-egg.egg,-223.02812,8.779451,123.27374,5.628445,16.08698,3.04501,18.828741,5.4715657,2.9355235,3.6180856,1.2629172,4.2086563,11.052348,3.8811667,8.019754,5.9696493,-7.115997,4.799816,-1.6409234,4.900331,2.4555182,3.288848,-1.6979975,4.3513203,-6.763805,2.7144487,2567.9739622429424,131.81741585750336,0.00070577033,0.0082478350903614,26.973244,1
2387-iau-egg.egg,-267.05664,53.516026,86.15683,42.913116,7.0542607,10.016893,15.072777,8.046341,10.695503,5.8082476,12.526728,5.920244,7.8125906,5.7785835,6.462871,6.7982936,3.4653852,6.0089836,6.632987,6.1287117,2.9533854,6.725769,5.010057,5.5078726,0.6224384,5.049966,5169.941401545262,2923.1777479352754,0.045902923,0.0661979578718354,17.361786,1
2387-i_h-egg.egg,-200.7311,7.516582,133.91255,5.6181912,5.328594,6.2483263,7.1456223,3.8551862,10.231693,4.3988137,16.11056,3.36782,2.7766929,4.334368,-4.7891335,3.8102298,2.637489,2.473022,1.6609545,3.621372,-9.423171,3.4567654,-0.26539505,2.5390437,-3.3871343,2.4571471,2108.281313957614,76.60933160350227,0.00035585405,0.0089829388786764,29.06094,1
2387-i_l-egg.egg,-224.26453,7.162496,120.75656,6.03002,5.962751,3.4332118,5.1055784,3.96116,14.037091,4.113792,15.067486,3.0022984,3.1439383,2.8341203,3.8119714,3.0669365,4.383263,2.5299666,5.4507113,2.0892897,-0.2592881,2.2593076,3.1733558,2.5930185,-0.4189322,2.5605175,2558.6178209278373,212.807549327832,0.00055959896,0.0086381392045454,29.875097,1
2387-i_lhl-egg.egg,-201.0826,8.949969,134.64894,6.517308,3.1619747,6.1062965,4.669915,3.9256313,10.524608,4.237785,10.864307,2.5714114,0.7808518,5.0312104,0.54973006,3.284002,-0.15402497,2.6095963,3.1983795,2.4497743,-3.387724,2.1737669,-0.68497914,2.812623,-3.7853918,2.569467,2130.782332154671,171.26909785148874,0.00039218148,0.0085198818108974,28.663311,1
2387-i_n-egg.egg,-202.89732,8.702696,133.40399,5.5577455,3.2718997,5.0046506,6.1058125,2.673141,7.7591696,6.298858,9.618125,3.5968056,2.2817361,5.46283,-3.014259,5.584637,-0.2581956,2.7853045,4.2061515,3.7893612,-6.7040157,2.7997458,-1.7748697,2.8375022,-1.9646298,2.4546218,2110.039922917884,114.131159961446,0.00034458982,0.00858984375,29.870102,1
2387-u_h-egg.egg,-194.58907,9.802666,136.70944,5.3694816,7.8718524,4.561945,9.101589,3.401451,5.9812317,5.182494,13.888833,4.8943353,4.340833,4.185681,-5.932448,3.49481,1.5158406,4.9573803,0.7467956,3.647362,-7.642175,3.6401234,-1.0578734,2.658979,-3.9347267,3.259229,1943.2627074137065,118.03153349844575,0.00028391363,0.0088727678571428,29.114326,1
2387-u_l-egg.egg,-228.96082,6.7024717,114.61001,6.9077544,4.6532593,6.2198668,10.299069,4.1629977,17.13651,3.0645902,16.001144,2.8904362,5.526589,2.9777195,8.090517,2.4343686,3.5375412,2.2032566,5.2666464,1.9698113,-0.075996615,2.079905,2.5260017,2.2748888,-1.5852255,2.2140422,2911.047792476745,224.35099927171845,0.0008915994,0.0084228515625,26.313622,1
2387-u_lhl-egg.egg,-193.59163,21.498264,140.45241,11.965454,-1.594304,6.6363096,7.4706097,3.3046975,12.264348,3.7361526,10.379188,2.8340042,1.8700912,2.8318193,0.15733604,3.5776594,1.8266592,1.9883311,3.2337165,2.2261302,-3.5123525,2.9700232,2.9682903,2.4989426,-1.39623,2.577119,1939.882492785905,147.8471118501923,0.0003094178,0.0086635044642857,19.01245,1
2387-u_n-egg.egg,-196.10106,7.5462847,133.70158,5.7547855,-1.4004148,5.825053,5.5794177,5.084972,11.3863735,4.2674685,9.117686,3.4116752,-1.1267285,3.4775286,0.09451029,4.0842867,2.4132318,2.273469,0.8949593,2.1431057,-3.4960618,2.6695344,2.224153,2.1600022,-2.4414573,2.3744006,1980.816601345499,144.948873944616,0.0002963715,0.0085912776898734,31.308023,1
2403-a_h-egg.egg,-230.52008,5.4546623,43.228737,6.583522,0.74759686,3.373863,18.858925,4.3034396,8.107709,4.5665407,14.585155,5.356713,10.329134,5.0020075,9.198664,5.0830445,1.6767775,4.0020766,-0.3204265,3.4586034,-1.6323732,3.6119993,-0.712553,3.5187092,-2.3467689,3.7717686,8118.919559820769,410.7185112560984,0.06422349,0.0927183089717741,12.998297,1
2403-a_l-egg.egg,-223.36514,11.878274,73.68367,13.661302,25.37414,7.747665,36.823624,4.13684,21.391874,3.7791712,24.149591,4.073209,18.134447,4.900273,17.242172,4.1984334,9.427075,3.4824529,6.390633,3.7931082,4.7101793,3.8653944,6.50206,4.3449736,6.1542754,4.6762366,5692.296692395998,734.7640590060788,0.010299554,0.0360662286931818,15.739465,1
2403-a_lhl-egg.egg,-234.20529,6.239013,51.157677,4.13036,9.213881,4.162613,26.898905,3.3714552,15.666165,3.513742,21.321054,3.3251243,15.168196,3.5991838,12.395127,3.477222,5.479847,3.2746038,4.3163385,3.3026218,3.4163644,4.287046,3.7176476,3.3880515,1.997608,3.2330208,7363.805901702847,316.4734968061252,0.02877332,0.052734375,16.690502,1
2403-a_n-egg.egg,-226.59969,10.526067,46.891293,5.2082214,4.9960103,4.470924,23.783442,3.3304062,14.286564,3.9884138,20.708637,3.88144,16.519674,2.80077,16.013424,2.9856024,7.890098,3.4694662,7.1221685,3.641269,6.5728216,3.499812,8.735591,3.572317,7.827917,3.8191135,7629.879864626185,311.2246846901997,0.03109909,0.0526416015625,16.538158,1
2403-iau-egg.egg,-223.23204,24.536482,54.573772,27.164673,5.6982193,16.343565,20.31032,10.4852915,8.533301,7.735391,14.113295,6.546179,9.80052,6.1989546,8.878626,6.1808167,2.5370378,5.906141,2.4801362,5.585476,2.3989565,5.7201824,4.706925,6.0733347,4.1810904,6.1398582,7100.166903227568,2083.98382283434,0.096841924,0.1084043361996644,16.517656,1
2403-i_h-egg.egg,-179.6458,8.049272,88.684875,7.6035523,16.988676,4.737,21.37736,2.8920763,7.6802998,3.5695646,8.761558,3.8430746,0.28399494,3.177558,-2.5287325,3.884086,-9.397932,5.0984187,-8.935274,3.2184975,-9.833377,4.0056853,-8.613985,3.9464624,-7.8287177,2.710377,4009.7556500038913,261.88933690443554,0.0017371323,0.0129860448473282,26.965883,1
2403-i_l-egg.egg,-170.38971,7.089693,112.82525,5.7760744,44.232735,3.3129485,41.672577,4.2416534,18.898829,3.8915472,19.79214,3.379263,12.638697,2.186935,9.689598,3.0701387,2.1519113,2.7048213,1.2365208,3.1910446,0.57637453,2.75249,3.1891072,2.0339322,2.698278,2.6907253,3092.7106722846,191.78495601980444,0.0011312773,0.0102787341101694,23.11432,1
2403-i_lhl-egg.egg,-175.64162,10.014435,106.29886,6.715779,22.33828,8.595939,21.91875,5.43481,7.784331,4.268462,10.382791,4.671136,3.7784498,3.5340219,5.433483,3.3159466,-0.14083439,3.3335626,-1.0702422,3.0159707,-2.7029753,3.2828171,-2.9044256,2.5546172,-3.46762,3.5661929,3815.321600748602,422.4748691982165,0.0029819636,0.01265625,20.953829,1
2403-i_n-egg.egg,-229.96146,9.083616,86.9368,12.457209,21.553629,5.564862,25.885075,5.3959756,11.013728,4.562755,15.406467,3.6979778,8.027262,4.0093875,4.92065,4.0066543,-2.5597358,4.373955,-2.763145,3.8671143,-2.3317955,5.0265,0.49999094,4.2253623,-0.08874084,3.4928336,5325.608641549686,797.2907141769603,0.009437462,0.0267848738704819,19.656055,1
2403-u_h-egg.egg,-195.6223,17.98348,75.231705,16.093817,6.8045835,5.1581707,16.5205,5.5951633,5.76265,5.2023582,10.828803,5.530743,3.88624,5.087863,0.11316724,5.266962,-6.824945,4.46089,-5.848244,4.127245,-4.989331,4.155287,-3.3458388,3.6102986,-4.524151,3.0206904,4981.3116171569045,1280.4863373452863,0.0065330747,0.0231267755681818,25.374098,1
2403-u_l-egg.egg,-202.03947,15.044408,79.16392,15.792985,28.282318,7.6774545,39.585453,4.6656647,23.124422,4.6843333,26.252407,4.0341125,19.876053,4.6336956,15.790604,5.8387237,7.272156,5.3586745,5.365724,4.7082667,3.9095201,4.1497655,4.6199574,3.839483,2.235057,3.1279526,4980.2098679631,837.9784695696598,0.0053251553,0.0209386488970588,19.129684,1
2403-u_lhl-egg.egg,-190.82092,9.311906,96.20919,9.390842,25.365625,5.264551,26.934109,4.74382,9.9734,3.9008353,12.1193,3.0738554,4.2435894,3.4476106,1.1856751,3.0882082,-2.3462825,3.7514608,0.5585067,3.253767,-0.7094209,2.7212977,-1.2701724,3.2309885,-2.4889593,2.8719287,3981.3627397226032,299.8679622866386,0.0022272794,0.0117458767361111,22.285187,1
2403-u_n-egg.egg,-200.41328,13.094912,68.473854,15.1786785,16.300322,9.2034025,26.776068,5.316495,10.558191,5.1222625,12.4420595,5.4809356,8.173769,5.9094706,8.104324,5.5980577,2.0401633,4.863594,1.2530118,3.006446,0.32140666,3.5630097,2.1534433,3.6367362,1.6229454,3.7694387,6291.032342927725,1167.2174733938264,0.019293176,0.0408545425257731,20.271694,1
2436-a_h-egg.egg,-219.92319,18.939327,160.06372,11.714216,-22.840439,9.469563,20.65728,7.8708878,8.026485,4.4185843,-0.31212178,5.425188,-5.1631603,4.030178,-1.8900926,3.180066,-7.1877675,3.9096205,-7.004862,4.1430564,-5.5187664,2.725321,-6.7132163,2.3065276,-8.380956,4.0651793,1270.5231402030968,176.3353620356764,9.573513e-05,0.0087490394467213,27.91174,1
2436-a_l-egg.egg,-234.3356,24.89558,192.91194,10.154506,22.853006,14.037795,26.683735,8.28831,11.193115,7.5741453,10.442145,6.8926806,5.9331946,4.8204284,5.9687715,4.1537137,1.487641,4.565949,1.0008818,3.5962853,-0.68606436,3.9159894,-0.50911856,3.6545887,-1.2992774,3.3781161,1100.2672487439886,170.39733696111384,0.00010028086,0.004931640625,19.960228,1
2436-a_lhl-egg.egg,-172.84659,13.991792,197.24327,21.040588,-7.0968733,13.649274,28.117235,8.264923,6.5578375,5.0264816,11.618392,4.833645,4.4018927,5.634648,1.8849058,5.2959437,1.1539013,5.8911996,-2.2368162,5.3537993,-3.2679136,4.551901,-0.41343337,4.019558,-2.381205,3.777608,1118.897047427073,200.22697713629373,9.257348e-05,0.0064571496212121,19.494661,1
2436-a_n-egg.egg,-210.09636,18.983328,195.80957,10.733643,-0.32981867,10.264176,16.807226,7.070229,7.484204,6.300054,11.481029,4.8654227,6.1096425,4.828332,2.0587654,3.516901,-1.1760229,5.9244394,0.6712327,4.3596425,-3.6047301,5.233014,-1.8568627,4.6351576,-2.5109463,4.0895905,1137.9644379480017,220.7855225260216,0.00011125701,0.0061296735491071,25.020107,1
2436-iau-egg.egg,-315.79907,103.55363,117.0873,74.09739,-0.23457833,15.913984,17.93676,8.805421,7.0578284,6.859715,9.727711,5.965076,5.870863,5.9534626,4.2716026,6.1132603,1.8198086,6.6265187,2.7884374,5.750689,1.5300604,6.5031543,0.68760633,6.5976768,0.7839167,6.156765,4232.843344035672,3410.4560082011053,0.045723047,0.0570129026849585,20.578114,1
2436-i_h-egg.egg,-253.31635,21.332916,158.15419,11.0304785,-1.76,12.677478,9.58046,5.9342475,3.3070889,7.537899,10.238889,5.221187,-3.8594856,5.3272395,-4.782422,5.292598,-4.8229685,3.2441406,-3.4908576,3.485907,-7.7102456,5.070167,-10.575519,3.1830995,-8.739847,3.4543302,1198.011781670462,154.2155700821516,6.917653e-05,0.0096472537878787,28.420946,1
2436-i_l-egg.egg,-215.52277,25.642681,200.4522,10.2865715,18.180548,16.83384,18.211514,6.5675697,6.8387356,7.689175,10.509656,4.1992316,6.6243987,6.202147,4.6038833,4.732695,0.8729289,4.8688774,0.562855,4.2857795,-2.8467767,3.9864779,-2.0887356,3.6221476,-3.7668316,3.2154338,1042.1111949466017,271.66377937224047,0.00011178465,0.0049020867598684,25.539948,1
2436-i_lhl-egg.egg,-180.24846,27.579138,199.00569,23.025282,-6.435801,16.09018,16.096342,8.692287,2.5909758,7.054126,11.470232,6.206802,7.456631,7.178736,0.027408514,7.9867587,-6.230663,9.282984,2.7018702,4.37087,-0.55429035,5.4165187,-6.9044094,8.024145,-3.0487077,5.266059,1047.3077695007744,191.56600800029923,6.543016e-05,0.0073215060763888,21.177969,1
2436-i_n-egg.egg,-233.43205,21.288303,165.96767,13.214863,-8.616791,11.430438,23.965723,8.8761015,12.24382,6.6808195,9.065046,5.2053885,0.5441723,5.641673,2.5064828,3.7282157,-0.77710533,4.4078174,-2.5143263,4.9713883,-5.634988,4.0033703,-3.4269202,3.9707718,-4.141032,2.3059938,1376.6913802511651,194.64639841680028,0.00012643533,0.0072476970615671,25.663876,1
2436-u_h-egg.egg,-271.7399,19.235819,141.71553,4.999511,-9.131018,8.137874,11.473016,4.304367,10.26566,3.123697,4.49363,3.4390812,-1.47306,3.0773072,-2.888275,3.012405,-4.862006,3.3542328,-2.0161316,3.2578332,-8.00486,2.5020256,-7.963401,2.602922,-9.574321,2.156938,1506.6381130013058,235.2549050379215,0.00016547841,0.0095650809151785,27.211111,1
2436-u_l-egg.egg,-263.8746,21.3506,178.10301,8.772252,30.395435,7.616765,23.905268,6.4507008,15.393298,7.050966,16.373865,6.6869135,4.532249,4.8401346,3.923075,6.5406632,-0.21820456,5.5801134,2.5449128,4.4949403,2.8142385,5.4223537,2.6268535,3.5886261,-1.1018275,3.3300207,1213.4695789653229,261.2293061679536,0.00017016652,0.0050537109375,22.17474,1
2436-u_lhl-egg.egg,-230.3951,18.258345,183.28471,16.601713,2.296725,11.40681,10.588658,6.5164824,3.0226796,4.1625752,12.91915,6.5347247,5.9759684,4.521869,-0.5509782,6.964252,-4.6366463,5.01375,0.8837125,3.9452968,-3.794552,6.650554,-4.0681067,5.008924,-3.6942255,3.7783225,1172.62988003207,103.28066358802388,7.311528e-05,0.0070946103050595,20.850346,1
2436-u_n-egg.egg,-255.55313,14.0865965,184.80951,12.031936,17.38352,8.839143,11.731967,5.5348034,2.281581,4.8950996,11.191845,4.0525823,7.3523273,4.333538,4.5613985,4.124112,-2.3421223,4.162069,0.356102,4.0594726,-0.110051505,3.937887,-0.8697025,3.497426,-2.3477652,3.2532058,1382.565988084017,160.78938043420737,0.00017729819,0.006572265625,23.342497,1
2456-a_h-egg.egg,-151.99281,4.7037907,54.071564,3.6664295,8.856474,3.878756,25.745632,3.87976,7.872252,3.6505063,9.535206,3.6057363,4.6188316,3.5104907,5.306942,3.114579,2.6405585,3.357986,2.1210184,3.0951962,-0.082223766,3.4874794,0.42864907,3.2369838,-1.8824351,3.6780229,7525.778643710189,301.06862940163666,0.044111017,0.0778007507324218,14.626755,1
2456-a_l-egg.egg,-147.75609,7.9450383,77.58726,9.193169,25.712088,5.475881,38.33224,3.692739,17.745398,3.6349235,17.914291,4.0464196,11.59323,3.4417071,11.515879,3.5177033,7.3716197,3.156749,6.968877,3.8288462,4.1510777,3.9333959,3.8602085,2.802698,2.5655825,3.9113762,5803.880202439371,612.574226472795,0.017171629,0.0542156776685393,10.43393,1
2456-a_lhl-egg.egg,-164.32794,7.447981,59.28045,8.198299,14.07862,5.278759,32.277016,5.003795,16.313972,4.509245,18.200718,4.5067143,12.044508,4.0353827,12.050491,3.3282783,7.855674,4.1250625,6.804156,4.274407,4.092158,4.350108,3.9379818,4.6005483,2.6856859,4.5192046,6684.14920496217,904.91240293957,0.030320588,0.0660473424145299,15.245191,1
2456-a_n-egg.egg,-143.0089,4.7452526,55.000496,4.400312,10.910174,3.6030607,29.294178,3.833754,13.474004,3.4282649,15.707492,3.1759012,10.466001,2.9165678,10.371773,3.4573188,5.974118,3.3535116,5.430918,3.4037204,2.168403,3.468066,2.4773054,3.2039697,0.6327045,3.469494,7336.13901319308,279.7053167341553,0.035635017,0.0704926425970873,14.565839,1
2456-iau-egg.egg,-162.60245,16.550716,48.3122,17.667986,4.331769,11.2077875,23.720966,7.321595,9.6203,5.4975443,13.088305,4.9323926,8.824244,4.397969,9.198957,4.1970153,6.4325714,4.165219,6.9096875,4.1981225,4.8201165,4.346979,5.145455,4.4689527,4.145729,4.734653,7522.289631321911,1254.2002110134235,0.07473579,0.0980519082923751,15.080218,1
2456-i_h-egg.egg,-161.96944,5.4654694,51.213787,3.926843,5.231306,3.4947383,22.942402,3.2506788,7.346097,3.8730907,9.948343,3.8919754,4.6830144,3.550099,4.8580675,3.8941498,1.7276373,3.9006128,2.3585634,3.573158,1.4895347,3.7813585,2.8826149,3.6086254,1.8060639,3.142656,7599.792293882117,565.8084601342255,0.060179424,0.1013787382392473,14.676248,1
2456-i_l-egg.egg,-126.817505,8.267138,86.3626,4.615522,23.68138,4.3121924,29.859375,3.870144,11.16047,2.995461,13.671955,3.247044,8.315299,2.508359,8.917613,3.1200645,5.7890196,3.1275394,5.534227,2.874956,3.5667815,2.734335,2.7155855,2.8982604,0.5885342,2.5428731,5615.458178685739,373.1102193317461,0.014118151,0.0449978298611111,13.581968,1
2456-i_lhl-egg.egg,-165.326,11.708086,57.319214,13.415236,12.863871,9.837059,31.449387,7.0178432,15.465492,5.3676167,17.878023,4.670407,12.642983,3.6973286,12.598343,4.074264,8.637229,4.3152995,7.8465633,3.9407527,4.497459,3.6931148,3.9622803,3.589091,2.4424148,3.7494845,6941.352225467267,1148.622392876273,0.04801403,0.080829067887931,12.093611,1
